basin_id,date,twsa,sm,rain,rain_def,twsa_z,sm_z,rain_z,rain_def_z,asi,class
1050565160,2019-07-01,2.27390540500962,0.0064869481770126,0.0128116409256435,,-0.33195374279269974,-0.4746591387687835,-0.35228434063921743,0.35228434063921743,-0.39310202075243683,normal
1050565160,2019-08-01,8.114140778768368,0.0650359951115794,0.1360883624290164,,1.187658446128211,1.7190941646567217,1.368671341691071,-1.368671341691071,1.4364353126521874,normal
1050565160,2019-09-01,7.286451548407623,0.0529285554650517,0.0730051712210034,,0.972296125502208,1.2654448379601013,0.4880235190931305,-0.4880235190931305,0.9927010892035498,normal
1050565160,2019-10-01,3.836161219414007,0.0198979881152813,0.0429036700415528,,0.074540657835123,0.027834321113289432,0.06780347373744644,-0.06780347373744644,0.05451068632685426,normal
1050565160,2019-11-01,2.667512333913418,0.0069911271763869,0.0003295651285731152,,-0.22953836934842978,-0.45576823612725587,-0.5265353996248987,0.5265353996248987,-0.379429722115254,normal
1050565160,2019-12-01,1.0290427100165966,0.0040236098156126,3.325687122998812e-05,,-0.6558633806377987,-0.5669570829832363,-0.5306718933033269,0.5306718933033269,-0.5952625641090794,watch
1050565160,2020-01-01,1.2904975241455177,0.0031084850784342,6.499729858680055e-05,,-0.5878336015320549,-0.601245564527182,-0.5302287936803554,0.5302287936803554,-0.5816774251597658,watch
1050565160,2020-02-01,-1.4117417997061417,0.0019125365737282,0.000552423455311814,,-1.2909483822063053,-0.6460561313987091,-0.5234242745148342,0.5234242745148342,-0.8794866603449727,watch
1050565160,2020-03-01,-1.0907101675298931,0.0005735424277983376,0.0003923466362446111,,-1.2074168890277646,-0.69622642425051,-0.525658963335428,0.525658963335428,-0.8665891179783954,watch
1050565160,2020-04-01,-1.937040255112473,0.00025395096301218385,0.0007258337930281176,,-1.4276295062657007,-0.708201082563988,-0.5210034484056687,0.5210034484056687,-0.9585329252130091,watch
1050565160,2020-05-01,-0.9913516100365392,0.00019841825445856943,0.0011306911713727,,-1.1815640825263503,-0.71028181776321,-0.515351597859202,0.515351597859202,-0.8598086796876646,watch
1050565160,2020-06-01,0.6884453460190878,0.0009007133165353873,0.005560801757211,,-0.7444858200981175,-0.6839677752112918,-0.4535067994814208,0.4535067994814208,-0.6620827980200479,watch
1050565160,2020-07-01,4.126602099449116,0.0328244289958882,0.1925427320061607,,0.1501125266411933,0.5121705121883987,2.1567801341000457,-2.1567801341000457,0.696269242351846,normal
1050565160,2020-08-01,12.169532916179785,0.0604640431976199,0.088069462969994,,2.24285963725729,1.5477893332465669,0.6983225777438534,-0.6983225777438534,1.6559241037503134,normal
1050565160,2020-09-01,11.727943500409534,0.1067244737392143,0.2135584773869595,,2.1279593608543794,3.2811048632487076,2.4501620961641697,-2.4501620961641697,2.653658108874069,normal
1050565160,2020-10-01,7.250085399611704,0.0563756653523567,0.0384630448080688,,0.9628337597861456,1.3946033656983465,0.005811889799561933,-0.005811889799561933,0.9441372281537093,normal
